label,step,T_max,T_mean,overheat_frac,mean_ctrl,cooling_power,TV,lyap_E,decision_loss,alpha,beta,D,sensor_fraction,MI,corr
Fixed-clean VIFD,710,49.372497611382016,30.574524005834235,0.0164,0.0001726499127410482,0.03613394865557615,9.669384964170822e-05,5.80149152215486e-05,0.09937579078789835,3.5,0.2,0.00035,1.0,0.08831168175372194,0.38355917869454104
Fixed-clean VIFD,715,49.47242604194288,30.598535171339837,0.0171,0.00018540013975658237,0.0389076254763869,0.00010260258260670262,6.162007644366945e-05,0.10637749254069105,3.5,0.2,0.00035,1.0,0.08845811522289843,0.3872674312138288
Fixed-clean VIFD,720,49.57132401606044,30.622521247991862,0.0176,0.00019870596543645057,0.04181096394668414,0.00010871785780491653,6.531823432177252e-05,0.11364513811532156,3.5,0.2,0.00035,1.0,0.08882235307408427,0.39091417712867416
Fixed-clean VIFD,725,49.66918287801742,30.646481820676964,0.0183,0.00021257669759910627,0.044846478493810085,0.00011505108569524393,6.910664279210971e-05,0.12118015476561292,3.5,0.2,0.00035,1.0,0.09152102541744693,0.3945054548885377
Fixed-clean VIFD,730,49.765994258235565,30.67041646328547,0.0195,0.00022703175990452783,0.048018544035617144,0.00012161303818451546,7.298620895633416e-05,0.1289878017219449,3.5,0.2,0.00035,1.0,0.09272397202553037,0.3980611097596358
Fixed-clean VIFD,735,49.86175007651199,30.694324736101784,0.0199,0.00024209275576715409,0.05133194712449642,0.00012840623811904633,7.695876383677748e-05,0.1370737475194196,3.5,0.2,0.00035,1.0,0.09464469997403187,0.4016000869462314
Fixed-clean VIFD,740,49.9564425454207,30.718206189946713,0.0207,0.00025776715383633825,0.05478887249387359,0.00013542959252126614,8.102175046499058e-05,0.14543749287512428,3.5,0.2,0.00035,1.0,0.09649495431026442,0.4051195457902377
Fixed-clean VIFD,745,50.05006417393285,30.742060368709836,0.0213,0.0002740676577873799,0.05839245083733248,0.00014268861975541477,8.517318809532582e-05,0.15408112317176895,3.5,0.2,0.00035,1.0,0.09821636869768845,0.4086236130301676
Fixed-clean VIFD,750,50.1426077713086,30.76588680651037,0.0219,0.00029100718042576854,0.06214584616932478,0.00015018434668339357,8.941188111263139e-05,0.16300618842146475,3.5,0.2,0.00035,1.0,0.09946629022556103,0.41211592879503645
Fixed-clean VIFD,755,50.234066451153716,30.78968502957612,0.0228,0.0003085969773485334,0.06605190488990542,0.00015792647966467567,9.373563999578445e-05,0.1722137432838212,3.5,0.2,0.00035,1.0,0.10139641939273025,0.41559764745260797
Fixed-clean VIFD,760,50.324433635367,30.813454554341966,0.0236,0.0003268521894013727,0.0701141805699212,0.00016591829039122163,9.814377236187442e-05,0.18170606062999803,3.5,0.2,0.00035,1.0,0.10314558991779735,0.4190737833393886
Fixed-clean VIFD,765,50.41370305778008,30.837194888710755,0.0243,0.00034578421846945,0.07433552939355682,0.00017415565435283835,0.00010263402060152562,0.19148415545203853,3.5,0.2,0.00035,1.0,0.10674769989562378,0.4225447480977583
Fixed-clean VIFD,770,50.501868767471095,30.86090553099892,0.0251,0.00036540813860542093,0.07871947467208722,0.00018264518772248,0.00010720564541970108,0.2015501169204394,3.5,0.2,0.00035,1.0,0.11003261123594105,0.42601428522996126
Fixed-clean VIFD,775,50.588925131776456,30.884585970113832,0.0257,0.000385735653677487,0.08326891168715408,0.00019138884954356925,0.0001118567518274161,0.2119041491645512,3.5,0.2,0.00035,1.0,0.1139578802062561,0.4294825329530519
Fixed-clean VIFD,780,50.67486683893744,30.908235688563536,0.0265,0.0004067745010984102,0.08798598646002256,0.00020038111042382944,0.000116583987567449,0.22254530005197928,3.5,0.2,0.00035,1.0,0.11680692976055042,0.4329462016085382
Fixed-clean VIFD,785,50.75968890026603,30.93185416164638,0.0269,0.0004285356678529288,0.09287342496869741,0.00020962195596498773,0.00012138512351659992,0.2334733255861628,3.5,0.2,0.00035,1.0,0.1206549543035509,0.4364052079202328
Fixed-clean VIFD,790,50.84338665176301,30.955440859801794,0.0277,0.000451020739931381,0.09793219963278688,0.0002191128457085442,0.0001262550989840904,0.24468417959241365,3.5,0.2,0.00035,1.0,0.12321703167904904,0.4398522777559777
Fixed-clean VIFD,795,50.92595575523718,30.978995250048378,0.0284,0.0004742360868428378,0.10316413103862691,0.00022884862209494893,0.0001311899651243705,0.2561760764949566,3.5,0.2,0.00035,1.0,0.12418177697344018,0.4432848943493494
Fixed-clean VIFD,800,51.007392199050585,31.002516793609317,0.0292,0.0004981894323224661,0.10857126712479775,0.0002388292473553978,0.0001361864247199935,0.26794735310853945,3.5,0.2,0.00035,1.0,0.12799498381099828,0.4467019753925379
Fixed-clean VIFD,805,51.08769229862022,31.026004945834224,0.0298,0.0005228897569501113,0.11415586473116257,0.00024905533642424554,0.00014124146456612305,0.2799969138242247,3.5,0.2,0.00035,1.0,0.13211743267542103,0.45010355281312675
Fixed-clean VIFD,810,51.16685269679134,31.049459155936336,0.0302,0.0005483432788207876,0.11991965202375593,0.00025952192792295904,0.00014635189105954486,0.29232194745825885,3.5,0.2,0.00035,1.0,0.13452036071478385,0.4534879678313133
Fixed-clean VIFD,815,51.24487036418226,31.072878871301068,0.0309,0.0005745488020273658,0.12586295751610893,0.00027022865594353784,0.0001515120590038162,0.3049169620886804,3.5,0.2,0.00035,1.0,0.13706657251751642,0.45684935744871136
Fixed-clean VIFD,820,51.32174259954999,31.09626353811396,0.0318,0.0006015078539531666,0.13198657083358228,0.00028117658220041435,0.00015671663344409218,0.3177776122783178,3.5,0.2,0.00035,1.0,0.13819621974392765,0.4601844489343906
Fixed-clean VIFD,825,51.39746703012694,31.119612599334154,0.0322,0.0006292266116623474,0.1382921047779419,0.000292364924213645,0.00016196193563310906,0.330901451282297,3.5,0.2,0.00035,1.0,0.14008054472935183,0.4634932422509639
Fixed-clean VIFD,830,51.472041611816685,31.14292549319387,0.0332,0.0006577092468675417,0.1447807786777511,0.00030378883941852567,0.00016724457158489133,0.3442844897996907,3.5,0.2,0.00035,1.0,0.14355247006960462,0.46677484433850175
Fixed-clean VIFD,835,51.54546462915503,31.166201654811186,0.0336,0.0006869629702075789,0.15145434000551494,0.0003154500554614611,0.00017256114680229165,0.35792448588251774,3.5,0.2,0.00035,1.0,0.147355614526451,0.470030244964758
Fixed-clean VIFD,840,51.61773469499337,31.189440515215534,0.0349,0.0007169901518812128,0.15831362192302662,0.0003273523660926293,0.00017790786872007064,0.37181697823113974,3.5,0.2,0.00035,1.0,0.1495705760399218,0.4732580511371382
Fixed-clean VIFD,845,51.688850749822905,31.212641500468326,0.0355,0.0007478053955887558,0.1653616847736365,0.0003394922542821324,0.00018328316607684885,0.38596249583938635,3.5,0.2,0.00035,1.0,0.15283430065221676,0.4764631801386903
Fixed-clean VIFD,850,51.75881206098651,31.235804028274735,0.0358,0.0007794157750485965,0.17260019476399846,0.00035186788126314727,0.00018868524125822636,0.4003573012046979,3.5,0.2,0.00035,1.0,0.15515581082280527,0.4796465332489261
Fixed-clean VIFD,855,51.82761822184485,31.258927517982574,0.0364,0.0008118135710309957,0.1800280562943038,0.00036447322752330156,0.00019410725237272003,0.4149932534737349,3.5,0.2,0.00035,1.0,0.1594865778013889,0.48280229278635794
Fixed-clean VIFD,860,51.895269150736745,31.282011390790867,0.0371,0.0008449965466793113,0.18764513806883495,0.00037730192442115326,0.00019954376078914338,0.4298640478520792,3.5,0.2,0.00035,1.0,0.16312219351286697,0.48592792576393834
Fixed-clean VIFD,865,51.96176508967803,31.30505506905003,0.0374,0.0008789620574358364,0.1954511942279224,0.0003903477419462554,0.00020498949007703073,0.4449633580728078,3.5,0.2,0.00035,1.0,0.16455734707799236,0.4890212066488723
Fixed-clean VIFD,870,52.027106602722434,31.32805797589933,0.0382,0.0009137069477808481,0.2034458470579268,0.0004036091116597454,0.0002104392583333443,0.4602842473637282,3.5,0.2,0.00035,1.0,0.16727933597734723,0.49208013618486757
Fixed-clean VIFD,875,52.09129457394232,31.35101953602505,0.0386,0.0009492298664601592,0.2116290093446183,0.00041708636503021666,0.00021588823739448565,0.4758207410636142,3.5,0.2,0.00035,1.0,0.1691607569288308,0.49510381475942145
Fixed-clean VIFD,880,52.154330205039855,31.373939174985257,0.0394,0.0009855280867497307,0.22000030346484545,0.0004307738356488245,0.0002213317066284485,0.49156623768951774,3.5,0.2,0.00035,1.0,0.17518719222161558,0.49809110551197483
Fixed-clean VIFD,885,52.21621501263537,31.39681631858621,0.0399,0.0010226019664646795,0.22855988493931478,0.000444665363368946,0.00022676611333992262,0.507514994091714,3.5,0.2,0.00035,1.0,0.17641726067089736,0.5010423279347269
Fixed-clean VIFD,890,52.276950825297696,31.419650394923053,0.0406,0.0010604463567193377,0.2373068583552973,0.00045875880443956734,0.00023218598447953288,0.5236596631212289,3.5,0.2,0.00035,1.0,0.177835988420025,0.5039559442064049
Fixed-clean VIFD,895,52.336539780388726,31.44244083365012,0.0413,0.0010990602588755412,0.2462410547064374,0.0004730524254009094,0.00023758723631834693,0.5399943161295929,3.5,0.2,0.00035,1.0,0.18127560575661059,0.506832193146019
Fixed-clean VIFD,900,52.3949843207875,31.465187063891342,0.042,0.0011384460526967066,0.25536289731880313,0.000487548614706626,0.00024296670198434338,0.5565138030292934,3.5,0.2,0.00035,1.0,0.18203606771565634,0.5096725507531694
Fixed-clean VIFD,905,52.45228719153831,31.487888515707517,0.0423,0.0011786006901321289,0.26467177860343616,0.0005022464602474422,0.00024832081988066467,0.573211142958369,3.5,0.2,0.00035,1.0,0.18380374550853446,0.5124767333767044
Fixed-clean VIFD,910,52.50845143643761,31.51054462324712,0.0431,0.001219516389856537,0.2741661799506542,0.0005171399929689323,0.0002536442942517674,0.5900781148078961,3.5,0.2,0.00035,1.0,0.18598895162982648,0.5152431485528797
Fixed-clean VIFD,915,52.56348039454966,31.53315482262399,0.0441,0.0012611951576745983,0.2838463483469827,0.0005322231565746312,0.00025893383939846906,0.60710990752692,3.5,0.2,0.00035,1.0,0.18809069107203716,0.5179735050074746
Fixed-clean VIFD,920,52.61737769663049,31.555718548894994,0.0443,0.001303638344561811,0.29371238717708886,0.0005474935900768788,0.0002641873802155514,0.624300807679203,3.5,0.2,0.00035,1.0,0.19105818959350157,0.520669276241128
Fixed-clean VIFD,925,52.67014726144239,31.57823524179429,0.045,0.0013468341281562479,0.30376194004688084,0.0005629507045339154,0.0002693997118467629,0.6416411329988134,3.5,0.2,0.00035,1.0,0.19604869814581083,0.5233281236468993
Fixed-clean VIFD,930,52.721793291942745,31.600704347175697,0.0457,0.0013907774292709868,0.31399384905139777,0.0005785925138977223,0.0002745662682990195,0.6591239271618345,3.5,0.2,0.00035,1.0,0.19875858494079535,0.5259499639358287
Fixed-clean VIFD,935,52.77232027134584,31.62312531235715,0.0465,0.0014354682350600624,0.32440786103277197,0.0005944168510047725,0.00027968460363325616,0.6767434181754262,3.5,0.2,0.00035,1.0,0.1994025804798923,0.5285362427047744
Fixed-clean VIFD,940,52.82173295906447,31.645497586154686,0.047,0.0014809052256828494,0.3350034563377361,0.0006104226338535877,0.00028475193246786266,0.6944934341948868,3.5,0.2,0.00035,1.0,0.20299449024614732,0.5310880293416927
Fixed-clean VIFD,945,52.87003638651736,31.66782062069899,0.0475,0.0015270829568408376,0.3457793266526442,0.0006266036784942428,0.00028976471090056246,0.7123664686213574,3.5,0.2,0.00035,1.0,0.2061685614810351,0.5336053326411001
Fixed-clean VIFD,950,52.91723585279373,31.690093873503855,0.0481,0.0015739923386053718,0.3567334572686899,0.0006429535077380954,0.00029471895260706763,0.730353916685295,3.5,0.2,0.00035,1.0,0.2064103418996245,0.5360873467116102
Fixed-clean VIFD,955,52.96333692015979,31.712316808430817,0.0488,0.0016216262863396455,0.3678641651142118,0.000659464517516748,0.00029961091913255605,0.7484482517179482,3.5,0.2,0.00035,1.0,0.20917529309786703,0.5385339577513147
Fixed-clean VIFD,960,53.0083454093912,31.73448889334301,0.049,0.0016699800552548581,0.37917017003075437,0.0006761304049687082,0.0003044379217400828,0.7666423136109333,3.5,0.2,0.00035,1.0,0.21024714197322147,0.5409457368058439
Fixed-clean VIFD,965,53.05270305615823,31.756609602904017,0.0494,0.0017190410513535938,0.39064871434504905,0.0006929470162755158,0.0003091954177713543,0.7849265704408234,3.5,0.2,0.00035,1.0,0.2115829967754868,0.5433214676394632
Fixed-clean VIFD,970,53.09620793565995,31.77867842069525,0.0503,0.0017687977017436828,0.4022971873042443,0.0007099096392581026,0.00031387893633342385,0.8032923053061368,3.5,0.2,0.00035,1.0,0.2134527357679477,0.5456603664044726
Fixed-clean VIFD,975,53.13864593249011,31.80069483549298,0.0509,0.0018192465189279916,0.4141144352856011,0.0007270208517256649,0.0003184862350538391,0.8217330932598949,3.5,0.2,0.00035,1.0,0.2169645445921911,0.5479636084273847
Fixed-clean VIFD,980,53.180023651125445,31.822658340206637,0.0518,0.0018703832484387103,0.4260991395275503,0.0007442779315211295,0.00032301548568791123,0.8402424922257268,3.5,0.2,0.00035,1.0,0.22002821468494113,0.5502322053198226
Fixed-clean VIFD,985,53.22034792626858,31.844568431143333,0.0523,0.0019222054999220915,0.4382503048018043,0.0007616699623582767,0.0003274649105780142,0.8588143690252386,3.5,0.2,0.00035,1.0,0.22267591703504597,0.5524675654021961
Fixed-clean VIFD,990,53.259625817407404,31.866424609984527,0.0525,0.001974704361159754,0.45056571307380183,0.0007791907510179509,0.0003318322851254974,0.8774407269121166,3.5,0.2,0.00035,1.0,0.22543416123230325,0.5546697261271669
Fixed-clean VIFD,995,53.29786460328628,31.888226387634617,0.0528,0.0020278644607314325,0.46304192521326104,0.0007968378991104889,0.00033611354449341495,0.8961118970418449,3.5,0.2,0.00035,1.0,0.22766611924453442,0.556837508787658
Fixed-clean VIFD,1000,53.335071776312574,31.90997328571154,0.0533,0.0020816708389065136,0.47567554135801365,0.0008146110216221563,0.0003403044162370544,0.9148185084530122,3.5,0.2,0.00035,1.0,0.22963709716861194,0.5589699805062901
Fixed-clean VIFD,1005,53.37125503688214,31.931664835631686,0.0539,0.002136111570740597,0.48846368663758494,0.0008325053934100149,0.00034440138692575016,0.9335522770633694,3.5,0.2,0.00035,1.0,0.23195815482850854,0.5610669349377834
Fixed-clean VIFD,1010,53.40642228682122,31.95330057583049,0.0547,0.0021911807348445693,0.5014045663549543,0.0008505200233055541,0.0003484028522563057,0.952306793579074,3.5,0.2,0.00035,1.0,0.23263940099515332,0.5631293960128364
Fixed-clean VIFD,1015,53.44058162294892,31.974880049351718,0.0553,0.0022468741390893397,0.514496686278927,0.0008686490463270639,0.00035230751422555715,0.9710759717952399,3.5,0.2,0.00035,1.0,0.23429127195665606,0.5651586826490832
Fixed-clean VIFD,1020,53.47374133197757,31.9964028054293,0.0559,0.002303183367388414,0.527737755900908,0.00088688764832812,0.0003561142077889611,0.9898525328140261,3.5,0.2,0.00035,1.0,0.23504736656698313,0.5671553177441105
Fixed-clean VIFD,1025,53.505909885128716,32.01786840125814,0.0566,0.002360099030413079,0.5411252827077282,0.0009052316654710286,0.0003598214146217246,1.0086294150637931,3.5,0.2,0.00035,1.0,0.23920673719843824,0.5691196973806247
Fixed-clean VIFD,1030,53.53709593257735,32.03927640049106,0.0571,0.002417615064493276,0.5546573690388407,0.0009236812086348562,0.00036342736787835353,1.027400390396603,3.5,0.2,0.00035,1.0,0.24116543565673249,0.5710528143375069
Fixed-clean VIFD,1035,53.567308297816986,32.06062637356362,0.0574,0.0024757224497054912,0.568331556431473,0.0009422328862207065,0.00036693087700509004,1.0461583408079764,3.5,0.2,0.00035,1.0,0.24414974671004946,0.5729551364651714
Fixed-clean VIFD,1040,53.596555971979186,32.08191790065599,0.0581,0.002534406203830446,0.582144266376663,0.0009608811534449786,0.00037032976977910084,1.0648948211874099,3.5,0.2,0.00035,1.0,0.24648525554578218,0.5748261803604131
Fixed-clean VIFD,1045,53.624848108127814,32.10315057118401,0.0586,0.002593658184152045,0.5960931566081877,0.0009796232332433242,0.0003736226808109199,1.0836035222273122,3.5,0.2,0.00035,1.0,0.24824588107409204,0.5766666532796495
Fixed-clean VIFD,1050,53.65219401554051,32.12432398233773,0.0596,0.0026534677003920274,0.6101754006543044,0.000998453174663784,0.0003768082757059642,1.1022774971747753,3.5,0.2,0.00035,1.0,0.2505165054962998,0.578476860828214
Fixed-clean VIFD,1055,53.678603153984,32.14543773796198,0.06,0.0027138316878652048,0.6243895615354528,0.0010173682208535117,0.0003798867833041158,1.1209120448431678,3.5,0.2,0.00035,1.0,0.25187139626524724,0.5802583154436548
Fixed-clean VIFD,1060,53.70408512798542,32.166491447382825,0.0605,0.0027747423662173236,0.6387333279225574,0.0010363644406153978,0.00038285818423474885,1.1395010385161763,3.5,0.2,0.00035,1.0,0.25510047617220805,0.5820117637751719
Fixed-clean VIFD,1065,53.72864968109978,32.1874847287255,0.0612,0.002836188278753291,0.6532036990883278,0.0010554362142769095,0.0003857211872415837,1.1580376967265815,3.5,0.2,0.00035,1.0,0.2546339619885739,0.5837373990270608
Fixed-clean VIFD,1070,53.75230669017227,32.208417208956746,0.0617,0.002898159681415472,0.66779797518198,0.0010745812365577537,0.0003884750366117354,1.1765158157187905,3.5,0.2,0.00035,1.0,0.25635320861995203,0.5854356828425499
Fixed-clean VIFD,1075,53.775066159593344,32.22928852342869,0.0622,0.0029606466998519706,0.6825134207950297,0.0010937962674609529,0.00039111934079002624,1.1949292787892252,3.5,0.2,0.00035,1.0,0.2584346574893744,0.5871070747461413
Fixed-clean VIFD,1080,53.79693821554368,32.250098316073405,0.0627,0.003023638801482095,0.6973471690430746,0.0011130774958742736,0.0003936535684024326,1.2132718761420789,3.5,0.2,0.00035,1.0,0.26099445202618266,0.5887519484120697
Fixed-clean VIFD,1085,53.81793310022757,32.270846240481504,0.0631,0.0030871232431936356,0.7122959348532,0.0011324171076648932,0.00039607739122258227,1.2315370196013593,3.5,0.2,0.00035,1.0,0.26493838863737,0.5903703904006262
Fixed-clean VIFD,1090,53.838061166094676,32.29153196112909,0.0634,0.0031510852351161836,0.7273560435759294,0.0011518110415955334,0.0003983894904142318,1.2497177809464943,3.5,0.2,0.00035,1.0,0.26548700616434473,0.5919622417847673
Fixed-clean VIFD,1095,53.857332870053206,32.312155153756336,0.0639,0.003215510548418682,0.7425239097965485,0.0011712537847018189,0.0004005886450587491,1.26780752088919,3.5,0.2,0.00035,1.0,0.26532649988850543,0.5935274509459657
Fixed-clean VIFD,1100,53.87575876767752,32.33271550452079,0.0644,0.00328038684126986,0.7577962843390015,0.001190744238676262,0.0004026742432098837,1.2858002548318173,3.5,0.2,0.00035,1.0,0.2682903032079688,0.595066247977889
Fixed-clean VIFD,1105,53.89334950741406,32.35321270909283,0.0648,0.0033457029006775394,0.773170117687382,0.001210276570732172,0.000404646182910591,1.3036902962642671,3.5,0.2,0.00035,1.0,0.2708210473931332,0.5965790165930819
Fixed-clean VIFD,1110,53.910115824790125,32.3736464735013,0.065,0.0034114448682023976,0.7886418649517579,0.0012298456539494506,0.00040650462226059274,1.3214715303887745,3.5,0.2,0.00035,1.0,0.27170837409105386,0.5980658210735932
Fixed-clean VIFD,1115,53.92606853663137,32.39401651533437,0.0656,0.003477596858170799,0.8042075988384734,0.0012494464568662666,0.00040824831644411413,1.3391375020089136,3.5,0.2,0.00035,1.0,0.2745376942034372,0.599526496167645
Fixed-clean VIFD,1120,53.941218535297175,32.414322563074066,0.0663,0.0035441476255380884,0.8198642370957199,0.001269077070713444,0.0004098768986059156,1.3566831109930513,3.5,0.2,0.00035,1.0,0.27586151176659923,0.6009614615732609
Fixed-clean VIFD,1125,53.95557678294514,32.43456435385592,0.0666,0.003611087614859472,0.835609006164621,0.0012887342579340298,0.00041139189508107316,1.3741037448236149,3.5,0.2,0.00035,1.0,0.2768034177390567,0.6023713508611185
Fixed-clean VIFD,1130,53.96915430583727,32.454741634721614,0.0668,0.003678402353311035,0.8514382254555669,0.0013084129145927003,0.0004127935921052146,1.3913935840691696,3.5,0.2,0.00035,1.0,0.2790995197272288,0.6037562107084393
Fixed-clean VIFD,1135,53.981962188675084,32.474854165293884,0.0675,0.003746075604772176,0.8673478822521927,0.001328108914054231,0.0004140816865847974,1.4085469455950763,3.5,0.2,0.00035,1.0,0.2811119250558415,0.6051159055122014
Fixed-clean VIFD,1140,53.99401156889077,32.49490171527043,0.068,0.00381409708846979,0.8833350571086462,0.0013478179936720369,0.00041525645523110376,1.4255595357068176,3.5,0.2,0.00035,1.0,0.28147042893281743,0.606451003613171
Fixed-clean VIFD,1145,54.005313631131656,32.514884063646576,0.0685,0.0038824560646975796,0.8993967473423274,0.0013675376310556151,0.00041631901540715733,1.4424271400635527,3.5,0.2,0.00035,1.0,0.28278293745572236,0.6077620072668839
Fixed-clean VIFD,1150,54.01587960138979,32.53480099815068,0.0693,0.003951142428182405,0.9155300738829223,0.0013872656721774354,0.0004172705827562485,1.45914574345351,3.5,0.2,0.00035,1.0,0.28287229568715044,0.6090494994556978
Fixed-clean VIFD,1155,54.025720740782475,32.554652315341954,0.0701,0.004020148664110595,0.9317326347921843,0.0014070036574587762,0.0004181105181635543,1.4757122383428998,3.5,0.2,0.00035,1.0,0.2862863414575158,0.6103143016075282
Fixed-clean VIFD,1160,54.03484834070505,32.57443781711447,0.0706,0.004089470606447915,0.9480026530026479,0.0014267497115623613,0.00041884218347890405,1.4921239169249125,3.5,0.2,0.00035,1.0,0.2873038432588533,0.6115575540419665
Fixed-clean VIFD,1165,54.04327371808591,32.594157313928356,0.0709,0.004159096341934623,0.9643369315771448,0.0014465012091632369,0.0004194670124237758,1.50837673857535,3.5,0.2,0.00035,1.0,0.2869317796328822,0.6127795491568464
Fixed-clean VIFD,1170,54.051008210564106,32.61381062659855,0.0715,0.004229012274582771,0.9807319662746898,0.0014662531633124352,0.00041998565865335646,1.5244663785373762,3.5,0.2,0.00035,1.0,0.2910061714729498,0.6139804003038141
Fixed-clean VIFD,1175,54.05806317170941,32.63339758658915,0.0719,0.004299206397600223,0.997184546416217,0.001486000365909731,0.0004203988784809292,1.5403891991788035,3.5,0.2,0.00035,1.0,0.29259087013880475,0.6151603883572891
Fixed-clean VIFD,1180,54.06444996631909,32.65291803458849,0.0724,0.004369667892311155,1.0136916851380307,0.0015057390154998213,0.00042070827883668356,1.55614188358197,3.5,0.2,0.00035,1.0,0.29528856660121117,0.6163199111657385
Fixed-clean VIFD,1185,54.070179965802275,32.672371820576394,0.0728,0.004440385565408378,1.0302503331214696,0.0015254683923007673,0.00042091532075490024,1.571721163593976,3.5,0.2,0.00035,1.0,0.2964205723024169,0.6174593242606653
Fixed-clean VIFD,1190,54.07526454365457,32.691758804538104,0.0734,0.004511347288203941,1.0468572751669394,0.0015451862740585658,0.0004210211075127827,1.587123772968489,3.5,0.2,0.00035,1.0,0.30082770282991717,0.6185788822078312
Fixed-clean VIFD,1195,54.07971507102103,32.71107885548187,0.074,0.004582543123763766,1.0635097077596163,0.001564890595133884,0.00042102695191249123,1.6023469710907188,3.5,0.2,0.00035,1.0,0.301643778733435,0.6196790468858951
Fixed-clean VIFD,1199,54.082826613804215,32.72648662205921,0.0743,0.004639661491615492,1.0768624948337426,0.0015806410600231694,0.0004209608101671221,1.6143945989283137,3.5,0.2,0.00035,1.0,0.30084252689949076,0.6205454980522034
Adaptive-clean VIFD,0,27.04657879295625,27.005173655091923,0.0,0.0,0.0,0.0,0.0,0.0,3.499992,0.1999988,0.0003499998,1.0,4.1939784978239895e-16,0.0
Adaptive-clean VIFD,5,27.27841845061217,27.031040336868294,0.0,0.0,0.0,0.0,0.0,0.0,3.4999520000000013,0.19999279999999997,0.0003499987999999999,1.0,4.16089385169016e-16,0.0
Adaptive-clean VIFD,10,27.50852063140666,27.0569039569119,0.0,0.0,0.0,0.0,0.0,0.0,3.4999120000000024,0.19998679999999994,0.00034999779999999984,1.0,2.2204460492503123e-16,0.0
Adaptive-clean VIFD,15,27.736911703214485,27.082764062481573,0.0,0.0,0.0,0.0,0.0,0.0,3.4998720000000034,0.1999807999999999,0.00034999679999999977,1.0,2.2204460492503123e-16,0.0
